wage,edu,exp,city,reg,race,deg,com,emp
664.77,12,14,no,west,white,no,8.5,18
878.44,16,30,no,west,white,no,13.8,146
617.28,14,28,no,west,other,no,6.4,150
779.2,16,3,no,west,white,yes,15.4,67
569.8,12,28,yes,west,white,no,4.4,110
759.73,12,33,yes,west,white,no,3.4,38
213.68,8,39,yes,west,other,no,9.3,24
664.77,12,17,yes,west,white,no,9.5,140
439.22,16,18,yes,west,white,yes,5.8,18
192.31,12,5,no,west,white,no,6.5,137
348.36,12,5,no,west,other,no,23.6,314
617.28,11,39,no,west,white,no,16.5,232
534.19,11,19,no,west,white,no,16.6,163
830.96,15,11,no,west,other,no,18.4,156
403.61,12,6,no,west,other,no,0.7,85
480.11,18,10,no,west,other,yes,10.6,11
688.51,12,27,yes,west,white,no,10.7,147
628.05,12,21,no,west,white,no,18.4,142
759.73,12,26,no,west,white,no,2,93
878.44,13,35,no,west,other,no,2.3,264
566.51,13,23,no,west,white,no,2.1,115
161.03,13,0,no,west,white,no,8,52
218.02,16,4,no,west,white,yes,22.3,19
161.03,17,1,yes,west,white,no,3.8,93
142.45,8,13,no,west,other,no,3.1,131
232.67,6,18,no,west,other,no,6.3,148
593.54,14,27,no,west,white,no,9.4,205
878.44,12,26,no,west,white,no,13.6,129
688.51,15,15,no,west,white,no,2.9,74
648.15,17,16,yes,west,white,no,10.6,26
691.36,12,15,yes,west,other,no,5.3,123
451.09,12,8,no,west,other,no,21.3,120
159.1,0,27,no,west,white,no,9.3,153
735.99,15,7,no,west,white,no,6.7,218
664.77,11,42,no,west,white,no,12.4,67
1305.79,18,19,no,west,white,no,11.3,86
617.28,14,10,no,west,other,no,15.9,91
949.67,16,11,yes,west,white,no,1.7,97
80.25,13,-1,no,west,white,no,3.4,105
655.58,15,30,no,west,white,no,13,204
160.49,12,0,no,west,white,no,13.7,58
208.33,12,31,no,west,white,no,3.9,138
244.44,12,7,no,west,white,no,12.3,197
1028.81,18,15,yes,west,white,yes,4.3,179
1131.69,17,24,yes,west,other,yes,10.2,137
574.22,16,7,yes,west,white,no,11.6,22
685.87,18,14,yes,west,white,no,3.2,114
730.39,18,10,no,west,white,no,0.7,126
892.69,18,15,no,west,white,yes,12.7,108
498.58,12,6,no,west,other,no,22.7,108
484.14,13,9,no,west,white,no,12.5,180
676.64,12,8,no,west,white,no,8.6,90
474.83,12,13,no,west,white,no,32.4,50
374.45,12,11,no,west,white,no,9.1,97
1115.86,18,41,yes,west,other,no,15.9,145
313.39,15,4,yes,west,white,no,6,103
423.93,12,19,no,west,white,no,16,146
301.78,13,39,yes,west,other,no,12.3,89
271.6,12,12,yes,west,other,no,12.5,99
949.67,16,12,yes,west,other,no,22.4,143
1037.04,14,14,yes,west,white,no,3.2,41
427.35,12,3,yes,west,other,no,8.2,101
332.38,12,15,yes,west,white,no,4.1,204
1450.17,17,11,yes,west,white,yes,6.3,87
474.83,14,11,yes,west,white,no,18.3,81
308.64,11,7,yes,west,white,no,5,126
436.85,12,33,yes,west,white,no,3.1,152
195.25,14,3,yes,west,white,no,1.2,48
356.13,9,45,yes,west,white,no,19.3,97
391.74,10,46,yes,west,white,no,13.1,122
617.28,12,4,yes,west,other,no,10.3,159
375.74,8,43,yes,west,white,no,0.4,256
345.68,12,35,yes,west,white,no,11.4,65
284.9,14,9,yes,west,other,no,6.2,168
332.38,10,17,yes,west,white,no,0.8,87
185.19,11,6,yes,west,other,no,12.1,124
231.48,14,9,yes,west,black,no,18.6,40
345.68,16,39,yes,west,white,yes,25.9,128
197.93,12,6,yes,west,other,no,13.9,49
379.87,13,39,yes,west,white,no,15,74
854.7,18,30,yes,west,white,no,24.8,197
444.44,12,13,yes,west,white,no,0.9,173
296.77,16,34,yes,west,black,no,0.5,124
949.67,11,19,yes,west,white,no,6.6,27
1044.63,16,30,yes,west,other,yes,3,20
522.32,12,13,yes,west,other,no,9.8,24
427.35,14,3,yes,west,white,no,7.4,63
973.41,12,37,yes,west,white,no,11.4,171
474.83,9,14,yes,west,other,no,17.1,223
949.67,12,26,yes,west,white,no,6.5,76
284.9,12,13,yes,west,white,no,0.5,134
352.73,12,16,yes,west,other,no,6.9,35
783.48,14,7,yes,west,white,no,2.4,195
498.58,12,8,yes,west,black,no,15.4,12
778.73,15,23,yes,west,white,no,14.4,267
854.7,14,16,yes,west,other,no,19.8,121
1187.08,17,22,yes,west,other,yes,1.6,29
427.35,12,7,yes,west,white,no,8.6,171
593.54,12,31,yes,west,white,no,13.2,370
1305.79,14,30,yes,west,white,no,13.3,108
1187.08,18,22,yes,west,white,no,22,78
1086.42,16,9,yes,west,white,yes,7.6,129
569.8,8,47,yes,west,other,no,10.7,160
838.08,13,21,yes,west,black,no,10.5,47
557.93,8,38,yes,west,black,no,1.7,140
942.17,12,34,yes,west,white,no,6.4,173
412.35,6,12,yes,west,white,no,6.7,138
205.76,16,-1,yes,west,white,yes,21.2,272
806.2,14,27,yes,west,white,no,29.5,103
1661.92,9,20,yes,west,white,no,2.7,178
1424.5,18,20,yes,west,white,yes,27.4,171
172.84,14,37,yes,west,other,no,9.3,45
148.15,10,8,yes,west,white,no,17.1,23
1020.89,12,40,yes,west,other,no,16.1,211
403.61,12,7,yes,west,white,no,8.2,106
308.64,10,5,yes,west,white,no,18.9,157
284.59,13,13,yes,west,black,no,0.8,154
288.07,12,8,yes,west,black,no,1.5,150
375.74,15,6,yes,west,other,no,15.8,98
830.96,12,24,yes,west,white,no,3.6,142
676.04,14,9,yes,west,other,no,30.7,216
664.77,16,7,yes,west,white,yes,8.3,20
498.58,12,3,yes,west,black,no,0.5,41
391.74,12,11,yes,west,white,no,10.1,227
783.48,12,18,yes,west,white,no,13.5,276
250.77,12,4,yes,west,white,no,2.9,135
664.77,10,18,yes,west,white,no,9.3,108
403.61,14,6,yes,west,white,no,19.7,141
664.77,16,32,yes,west,other,yes,14.1,82
688.51,12,8,yes,west,white,no,21.3,143
830.96,12,27,yes,west,white,no,16.6,193
1139.6,11,8,yes,west,white,no,3.3,235
1187.08,12,40,yes,west,white,no,13.2,180
617.28,14,25,yes,west,white,no,3.4,251
807.22,15,19,yes,west,other,no,14.5,102
345.68,15,1,yes,west,white,no,9.9,136
308.64,12,4,yes,west,black,no,13.5,101
154.32,12,14,yes,west,white,no,13.1,45
332.38,12,4,yes,west,white,no,22.6,66
277.78,12,18,yes,west,other,no,5.3,28
189.93,12,1,yes,west,white,no,22.1,123
234.57,17,17,yes,west,white,yes,7.1,110
277.78,6,53,yes,west,white,no,19.8,9
641.03,13,14,yes,west,white,no,12,225
756.17,15,27,yes,west,white,no,6.6,74
474.83,14,11,yes,west,white,no,3.4,91
493.83,12,19,yes,west,white,no,26.8,32
256.41,12,4,yes,west,white,no,3.7,49
379.87,3,25,yes,west,white,no,8.2,74
237.42,6,16,yes,west,white,no,14.3,56
735.99,10,31,yes,west,other,no,15.4,143
213.68,12,26,yes,west,white,no,16.6,35
474.83,10,33,yes,west,white,no,12.8,139
237.42,12,40,yes,west,white,no,37.2,141
2065.53,12,14,yes,west,white,no,23.7,103
546.06,14,10,yes,west,white,no,10.7,88
522.32,13,25,yes,west,white,no,7.8,223
854.7,17,13,yes,west,white,yes,20.9,113
823.05,13,13,yes,west,white,no,6.7,71
783.48,12,10,yes,west,white,no,19,136
759.73,12,15,yes,west,white,no,4.3,366
522.32,16,10,yes,west,white,no,5.3,208
356.13,13,1,yes,west,white,no,9.4,93
1016.7,16,11,yes,west,white,yes,13,118
828.54,18,15,yes,west,white,yes,5.9,85
353.38,5,57,yes,west,white,no,16.8,77
237.42,12,18,yes,west,white,no,1.8,127
261.16,12,1,yes,west,white,no,14.8,111
688.51,5,43,yes,west,black,no,28.9,128
243.11,12,3,yes,west,black,no,29,108
308.64,12,40,yes,west,other,no,12.7,216
282.92,8,51,yes,west,white,no,22.3,97
246.91,12,21,yes,west,white,no,9,159
174.9,13,-1,yes,west,white,no,5.9,52
641.03,14,13,yes,west,white,no,11.9,389
1000,14,16,yes,west,white,no,22.1,126
759.73,13,18,yes,west,white,no,14.2,219
778.73,15,8,yes,west,white,no,6.9,59
1080.25,11,35,yes,west,other,no,2.5,145
1044.63,16,10,yes,west,white,yes,14.3,158
812.22,12,40,yes,west,white,no,27.4,335
320.99,14,5,yes,west,black,no,8.2,93
451.09,12,5,yes,west,white,no,16.9,110
759.73,17,16,yes,west,other,yes,35.6,39
1187.08,16,13,yes,west,white,yes,11.3,284
284.9,11,8,yes,west,white,no,17.9,207
237.42,10,10,yes,west,white,no,7.1,174
522.32,17,13,yes,west,white,yes,22.5,82
498.58,12,7,yes,west,white,no,8.4,82
227.53,16,5,yes,west,other,yes,5.3,271
427.35,13,5,yes,west,white,no,6.1,20
261.16,12,25,yes,west,black,no,7.7,48
288.07,13,19,yes,west,other,no,5.2,55
308.64,10,10,yes,west,white,no,18.1,51
576.64,12,24,yes,west,white,no,13.2,53
441.6,10,18,yes,west,white,no,12.4,35
577.4,13,32,yes,west,white,no,14.2,224
468.21,11,14,yes,west,white,no,15.9,177
379.87,12,23,yes,west,white,no,9.2,140
629.88,9,40,yes,west,black,no,0.1,95
569.8,16,7,yes,west,white,no,11.5,30
565.05,12,10,yes,west,white,no,8.3,271
529.53,13,15,no,west,white,no,22.4,126
364.67,12,4,no,west,white,no,5.7,117
284.9,14,11,yes,west,white,no,3.6,135
398.86,12,19,no,west,white,no,4.3,77
189.93,13,2,yes,west,white,no,17.2,94
102.88,14,-1,yes,west,white,no,9.8,80
832.6,12,16,no,west,other,no,1.2,125
783.48,14,33,no,west,white,no,16.9,129
142.45,12,41,yes,west,black,no,12.4,209
641.03,18,7,yes,west,black,yes,15.2,107
246.91,12,41,yes,west,other,no,5.8,39
231.48,11,3,no,west,other,no,8.4,266
1020.89,14,9,no,west,other,no,16.9,106
664.77,15,15,no,west,white,no,23.2,49
617.28,11,15,no,west,white,no,8.5,180
709.22,12,28,no,west,white,no,9,179
830.96,14,35,no,west,white,no,12.4,62
1258.31,16,13,no,west,other,yes,14.5,277
352.73,13,35,no,west,white,no,0.4,146
759.73,12,10,no,west,white,no,8.8,15
356.13,10,8,yes,west,white,no,23.8,69
733.02,12,12,no,west,white,no,18.3,294
878.44,13,28,no,west,white,no,2.4,157
245.96,6,22,yes,west,white,no,3.3,252
445.82,14,8,yes,west,black,no,5.7,39
881.96,12,18,no,west,white,no,0.8,137
493.83,6,37,no,west,white,no,9.4,146
221.37,18,2,no,west,other,no,17.7,57
641.03,14,13,no,west,other,no,1.3,130
679.01,12,19,no,west,white,no,12.9,24
196.5,12,12,yes,west,white,no,0.6,85
236.3,12,31,yes,west,white,no,15.9,67
1139.6,12,16,yes,west,other,no,14.9,272
911.11,15,30,yes,west,white,no,27.6,128
474.83,10,32,no,west,white,no,11.8,118
356.13,3,23,yes,west,white,no,17.4,65
244.08,12,1,yes,west,other,no,3.9,28
118.71,12,8,yes,west,white,no,9.8,72
308.64,12,19,yes,west,white,no,8.9,71
332.38,12,37,no,west,white,no,9.5,32
182.66,13,16,no,west,other,no,21.4,78
902.18,18,6,yes,west,white,yes,19,34
657.64,12,18,yes,west,white,no,12.4,55
664.77,12,19,no,west,white,no,26.9,254
413.58,12,27,no,west,other,no,12,154
427.35,16,14,no,west,white,yes,20.9,174
759.73,16,15,no,west,white,no,7.3,43
474.83,12,6,yes,west,white,no,10.7,136
474.83,12,14,yes,west,other,no,9.6,203
807.22,17,12,yes,west,other,no,29.5,75
830.96,9,16,yes,west,white,no,9.1,292
302.92,12,44,no,west,other,no,5.5,155
1519.47,12,29,no,west,white,no,12.7,129
451.09,12,12,no,west,other,no,10.7,29
740.74,14,21,no,west,white,no,8,163
296.77,12,8,no,west,white,no,6.8,42
474.83,18,29,yes,west,white,yes,15.6,108
593.54,16,32,no,west,white,no,19.5,92
783.48,14,10,no,west,white,no,7.5,55
560.33,12,34,no,west,white,no,14.3,89
617.28,12,23,no,west,white,no,0.3,58
385.19,18,17,no,west,white,yes,13,86
783.48,18,11,no,west,white,yes,11.1,58
973.41,14,20,no,west,white,no,1.7,117
1033.01,18,3,no,west,white,no,2.7,151
356.13,12,26,yes,west,white,no,3.3,163
830.96,12,26,no,west,white,no,4.8,39
690.88,14,10,no,west,white,no,5.9,245
185.19,14,50,no,west,white,no,20.6,65
339.08,11,43,no,west,white,no,14.8,72
451.09,12,5,no,west,other,no,0.1,65
284.9,14,6,no,west,white,no,7.3,117
304.34,18,22,no,west,white,yes,3.3,191
973.41,12,17,no,west,white,no,12.7,131
696.98,16,21,no,west,white,yes,7.8,119
224.75,12,49,no,west,white,no,6.9,227
751.48,13,31,yes,west,white,no,5.7,184
487.18,16,5,yes,west,other,yes,1.4,142
403.61,10,33,no,west,white,no,4.7,147
652.9,16,8,no,west,white,yes,17.9,96
217.86,10,11,no,west,white,no,26.3,60
854.7,12,13,no,west,white,no,22.1,133
370.37,14,17,yes,west,white,no,9.6,300
902.18,10,39,no,west,white,no,10.8,90
900.76,16,19,yes,west,other,yes,14,42
379.87,8,25,no,west,other,no,6,190
854.7,14,26,no,west,white,no,3,32
509.93,11,30,no,west,white,no,9.3,16
402.12,12,7,no,west,white,no,2.9,46
643,12,25,no,west,white,no,10,48
529.1,16,6,yes,west,other,yes,0,36
956.79,12,12,yes,west,white,no,7.3,222
878.44,14,9,no,west,white,no,5.1,135
758.38,12,38,no,west,white,no,5.4,38
569.8,13,30,yes,west,other,no,3.7,98
830.96,16,17,yes,west,other,no,24.9,96
949.67,12,35,yes,west,white,no,6,103
878.44,16,17,yes,west,white,no,3.7,17
451.09,16,17,no,west,white,yes,23.5,135
1115.86,15,21,no,west,white,no,9.4,181
807.22,12,10,no,west,white,no,2.5,217
1582.78,12,39,no,west,white,no,7.3,75
118.71,13,17,yes,west,white,no,13.9,85
593.54,12,45,yes,west,white,no,20,249
3950.62,12,23,no,west,white,no,23.8,181
821.46,13,28,no,west,other,no,9,131
257.2,12,0,no,west,white,no,9.8,33
997.15,18,16,no,west,white,no,17.7,123
474.83,14,18,yes,west,white,no,4.1,161
949.67,12,30,no,west,white,no,14.8,59
886.36,14,46,no,west,white,no,40.6,162
540.12,12,30,no,west,white,no,0.1,299
1187.08,16,24,no,west,other,yes,12.5,161
617.28,16,10,yes,west,other,no,16.5,69
664.77,17,9,yes,west,white,yes,12.7,36
854.7,13,11,yes,west,white,no,21.5,111
1187.08,14,37,yes,west,white,no,28.2,124
617.28,14,21,no,west,white,no,21,23
1697.53,12,34,no,west,other,no,4.8,172
722.08,10,46,yes,west,white,no,35.6,298
1614.43,12,42,yes,west,white,no,23.2,263
641.03,18,28,yes,west,white,no,15.4,22
759.73,12,17,yes,west,white,no,0.2,292
379.87,16,10,yes,west,white,no,27.8,82
1092.12,18,21,yes,west,white,yes,22.5,55
617.28,16,16,yes,west,white,yes,19.6,103
807.22,12,26,yes,west,white,no,1.9,79
774.89,9,31,yes,west,white,no,2.5,153
740.74,12,19,yes,west,white,no,5.4,167
949.67,18,39,yes,west,white,yes,7.8,180
771.6,14,17,yes,west,white,no,24.7,161
522.32,12,42,yes,west,other,no,18.8,152
284.9,12,4,yes,west,other,no,10.4,149
664.77,17,14,yes,west,other,yes,11.5,150
379.87,12,7,yes,west,white,no,5.6,237
1014.96,12,40,yes,west,white,no,26.5,261
1163.34,14,32,yes,west,white,no,9.2,54
593.54,12,16,yes,west,white,no,12.7,302
878.44,16,5,yes,west,white,yes,18.1,92
403.61,18,17,yes,west,white,yes,5.8,101
617.28,12,9,yes,west,white,no,9.5,70
493.59,12,6,yes,west,white,no,10.2,120
925.93,12,26,yes,west,white,no,0.2,106
735.99,12,11,yes,west,white,no,9.2,92
414.2,15,11,yes,west,other,no,5.1,44
925.93,12,21,yes,west,white,no,3.4,131
183.87,13,2,yes,west,other,no,20.4,329
624,14,22,yes,west,white,no,8.1,196
529.37,10,20,yes,west,white,no,20.7,29
493.83,13,11,yes,west,white,no,8,47
759.73,14,32,yes,west,white,no,7,134
864.2,12,18,yes,west,white,no,17.1,283
925.93,12,12,yes,west,white,no,25,74
2374.15,18,23,yes,west,white,yes,10.7,150
514.4,12,11,yes,west,white,no,14.7,41
2207.98,17,25,yes,west,white,yes,12,11
740.74,16,3,yes,west,white,yes,1.2,161
411.52,16,4,yes,west,white,yes,19.2,215
427.35,16,3,yes,west,white,yes,7.1,38
605.41,16,21,yes,west,white,no,14.8,87
830.96,16,5,yes,west,white,yes,17.5,98
152.98,14,8,yes,west,white,no,7.6,231
624.88,16,11,yes,west,white,yes,6.6,179
214.87,12,15,yes,west,white,no,5.3,107
1140.74,16,13,yes,west,white,no,12.1,155
1041.64,14,29,yes,west,white,no,17.4,316
1020.89,18,10,yes,west,other,yes,13.6,125
427.35,16,21,yes,west,white,no,11.1,171
1088.2,16,9,yes,west,white,yes,8.6,59
129.63,12,4,yes,west,other,no,1.2,185
569.8,12,35,yes,west,other,no,3.6,98
925.93,16,24,yes,west,white,yes,14.6,196
617.28,10,46,yes,west,other,no,22.4,118
565.84,9,17,yes,west,white,no,15.2,79
901,16,9,yes,west,other,yes,13.7,174
949.67,14,15,yes,west,white,no,10.3,23
807.22,13,13,yes,west,white,no,14.1,130
878.44,16,4,yes,west,other,yes,4.5,193
1210.83,14,39,yes,west,white,no,4.6,356
246.91,13,4,yes,west,white,no,0.9,29
284.9,12,3,yes,west,white,no,18,37
759.73,15,12,yes,west,white,no,23.4,58
759.73,12,28,yes,west,white,no,9.4,77
791.83,14,17,yes,west,other,no,14.6,183
617.28,12,11,yes,west,other,no,15.4,78
949.67,17,26,yes,west,white,yes,14.7,186
871.32,14,20,yes,west,white,no,3.9,84
1184.16,16,19,yes,west,white,yes,29.7,74
997.15,17,32,yes,west,white,yes,1.6,224
185.19,16,5,yes,west,white,yes,2.5,129
949.67,16,30,yes,west,white,yes,12.4,127
593.54,14,40,yes,west,black,no,3.4,161
1851.85,15,19,yes,west,white,no,1.7,161
139.06,12,1,yes,west,white,no,40,131
66.55,9,5,yes,west,other,no,0.6,61
1282.05,17,21,yes,west,black,yes,2.7,104
388.07,2,25,yes,west,white,no,5.7,81
823.84,16,3,yes,west,other,no,8.1,42
1058.83,12,40,yes,west,other,no,7.1,89
367.9,9,41,yes,west,other,no,22.2,89
522.32,15,16,yes,west,white,no,21.3,135
168.57,12,36,yes,west,white,no,8.5,44
246.91,15,1,yes,west,other,no,23.8,120
830.96,12,17,yes,west,white,no,10.4,42
973.41,16,13,yes,west,white,yes,17.9,196
783.48,18,33,yes,west,white,yes,14.3,51
546.06,14,25,yes,west,white,no,4.3,198
439.2,12,12,yes,west,white,no,9.8,60
664.77,12,15,yes,west,white,no,11.3,121
878.44,17,8,yes,west,white,no,1.6,49
282.92,12,5,yes,west,white,no,24.9,85
193.6,12,20,yes,west,white,no,31.5,222
113.17,12,5,yes,west,black,no,9.2,54
987.65,16,18,yes,west,white,yes,3.7,44
783.48,16,13,yes,west,white,no,27.4,251
1215.84,18,28,yes,west,white,yes,14.9,249
309.51,16,-1,yes,west,white,yes,6.7,154
1068.38,18,19,yes,west,white,yes,18.5,123
356.13,12,4,yes,west,other,no,19.2,72
356.13,12,7,yes,west,white,no,3.4,29
246.91,16,-1,yes,west,white,no,30,115
783.48,12,31,yes,west,other,no,1.3,12
1187.08,16,36,yes,west,white,yes,16.9,80
1621.06,16,44,yes,west,white,no,20.7,371
830.96,16,9,yes,west,white,no,6.6,45
246.91,10,10,yes,west,other,no,0.7,97
154.32,12,20,yes,west,white,no,3,157
296.3,13,17,yes,west,white,no,13.2,149
474.83,13,11,yes,west,white,no,1,266
878.44,15,35,yes,west,white,no,5,86
59.26,10,11,yes,west,white,no,14.3,149
1424.5,17,41,yes,west,black,no,1,157
959.16,17,13,yes,west,white,yes,22.6,143
546.06,15,7,yes,west,other,no,7.2,46
902.18,12,14,yes,west,white,no,8.7,26
1187.08,16,20,yes,west,white,yes,9.9,100
1187.08,12,14,yes,west,white,no,2.3,151
1012.75,12,23,yes,west,white,no,19.4,161
220.99,14,3,yes,west,white,no,14.6,46
569.8,13,30,yes,west,white,no,17.9,80
522.32,12,13,yes,west,white,no,9,249
212.08,12,7,yes,west,other,no,9.4,144
689.91,12,12,yes,west,white,no,21.8,54
630.75,18,21,yes,west,white,yes,14.1,11
199.43,12,1,yes,west,white,no,14.3,90
586.42,12,11,yes,west,white,no,2.4,53
777.54,12,30,yes,west,white,no,10.8,124
474.83,11,8,yes,west,other,no,5.5,94
1647.03,12,13,yes,west,other,no,7.9,327
1044.63,14,6,yes,west,white,no,29,53
878.44,12,17,yes,west,white,no,24.1,115
1187.08,14,17,yes,west,other,no,11.9,137
878.44,12,14,yes,west,other,no,27.7,28
759.73,12,33,yes,west,white,no,18.6,47
509.72,12,31,yes,west,white,no,3.8,103
1258.31,16,13,yes,west,white,no,19.9,114
455.84,12,23,yes,west,white,no,5.4,293
2326.69,16,24,yes,west,other,yes,8.8,161
288.07,12,8,yes,west,other,no,1.6,210
925.93,14,8,yes,west,white,no,30.1,249
759.73,14,29,yes,west,white,no,4.3,207
949.67,14,12,yes,west,white,no,8.6,272
356.13,12,5,yes,west,white,no,21.8,106
854.7,17,4,yes,west,white,yes,6.8,166
375.31,11,15,yes,west,white,no,10.8,184
189.93,12,8,yes,west,white,no,6.3,68
474.83,10,14,yes,west,white,no,20.1,230
973.41,16,20,yes,west,white,no,20.7,129
427.35,12,8,yes,west,other,no,20.7,189
527.75,13,28,yes,west,white,no,5.3,365
82.3,9,45,yes,west,white,no,21.3,32
759.73,12,20,no,west,other,no,19.4,75
1009.02,18,19,no,west,white,no,7.8,107
201.65,11,30,no,west,white,no,0.5,145
728.77,16,43,yes,west,white,yes,11.1,54
280.64,13,13,yes,west,white,no,12.7,8
474.83,14,6,yes,west,other,no,17.1,39
230.45,14,42,yes,west,white,no,7.5,37
810.89,14,37,no,west,white,no,18.3,85
759.73,13,35,yes,west,black,no,20.5,292
866.57,12,19,no,west,white,no,26.3,167
515.79,16,1,yes,west,white,no,26.7,108
854.7,17,18,yes,west,white,no,1.2,209
281.17,14,4,yes,west,white,no,8.2,38
593.54,12,30,yes,west,white,no,36.9,56
577.54,14,24,no,west,white,no,23.5,44
115.78,11,1,no,west,white,no,12.7,110
54.61,13,35,no,west,white,no,14.6,43
930.67,18,31,no,west,white,no,14.5,96
416.29,14,22,no,west,white,no,4.6,63
1780.63,15,17,yes,west,white,no,12.3,216
593.54,12,12,no,west,white,no,2.8,227
284.9,12,24,no,west,white,no,2.6,254
759.73,16,22,no,west,white,yes,20.3,275
332.38,14,1,no,west,white,no,16.1,205
664.77,12,28,no,west,white,no,7.2,130
170.86,12,1,no,west,white,no,13.5,144
768.18,15,16,no,west,white,no,2,83
280.58,11,36,no,west,other,no,9,45
602.78,14,16,no,west,white,no,8.2,30
549.62,14,17,no,west,white,no,14.1,18
379.87,14,10,yes,west,white,no,7,162
569.8,16,18,yes,west,other,yes,10.2,83
830.96,18,23,yes,west,other,no,22.5,44
546.06,12,39,yes,west,white,no,6,119
1063.22,16,22,yes,west,white,yes,26.2,48
452.8,12,11,yes,west,other,no,24.6,152
949.67,11,28,yes,west,other,no,6.7,189
902.18,12,23,no,west,other,no,1.7,129
319.54,12,35,no,west,white,no,10.4,46
884.38,15,18,no,west,white,no,14.9,159
944.28,12,20,yes,west,other,no,17.5,177
541.19,16,15,yes,west,white,yes,4.9,265
871.7,18,19,yes,west,other,yes,11.8,286
626.78,18,5,yes,west,white,yes,1.3,78
664.77,16,11,yes,west,white,yes,19.4,90
949.67,12,17,yes,west,other,no,19.1,138
569.8,13,4,yes,west,white,no,20.8,38
353.75,15,14,yes,west,white,no,14.5,129
1068.38,12,23,yes,west,white,no,20.9,108
569.8,18,6,no,west,white,yes,5.5,53
556.77,12,23,no,west,white,no,14.3,21
557.41,12,16,yes,west,white,no,4.2,161
168.96,12,4,yes,west,white,no,25.2,145
379.87,12,9,no,west,white,no,19.5,188
438.96,12,16,no,west,other,no,2.9,76
1011.09,17,31,no,west,other,no,3.4,156
218.62,14,3,no,west,other,no,5.8,40
503.91,12,38,yes,west,white,no,3,165
973.41,16,16,no,west,white,yes,31.9,46
153.09,14,2,yes,west,other,no,11.6,126
593.54,12,15,yes,west,white,no,4.6,123
411.52,12,18,yes,west,other,no,7.5,56
427.35,18,19,yes,west,other,yes,2.5,96
1424.5,14,17,yes,west,other,no,12.7,175
538.46,14,20,yes,west,other,no,19.8,93
1044.63,14,11,yes,west,white,no,18,211
569.8,13,17,yes,west,other,no,27,121
980.53,12,35,no,west,other,no,13.2,215
1167.21,12,14,yes,west,white,no,6,37
854.7,15,23,yes,west,white,no,17,48
783.48,12,34,yes,west,white,no,16.4,158
617.28,14,3,yes,west,white,no,8.4,88
569.8,12,14,yes,west,white,no,9.9,179
807.22,12,37,yes,west,other,no,17.4,79
498.58,12,13,no,west,white,no,14.2,57
878.44,12,19,no,west,white,no,8,77
688.51,12,25,no,west,white,no,27.4,289
561.63,13,39,no,west,white,no,24.4,298
641.03,16,15,no,west,white,no,6.5,23
474.83,13,7,no,west,white,no,4.4,68
332.38,12,5,yes,west,other,no,14,94
569.8,10,41,yes,west,black,no,7.5,37
392.82,12,30,yes,west,white,no,5.9,87
790.12,18,24,no,west,other,no,2.2,255
878.44,12,26,yes,west,white,no,5.9,42
